"","country","iso3c","date","confirmed","deaths","recovered","soc_dist","mov_rest","pub_health","soc_econ","lockdown","gtrends_score","gtrends_country_score","region","income","population","land_area_skm","pop_density","pop_largest_city","life_expectancy","gdp_capita","timestamp"
"136","Bahamas","BHS",2020-03-20,3,0,0,5,4,15,0,0,NA,NA,"Latin America & Caribbean ","High income",385640,10010,38.5254745254745,NA,73.554,27261.2144822129,2020-04-08 01:14:29
"137","Bahamas","BHS",2020-03-21,4,0,0,5,4,15,0,0,NA,NA,"Latin America & Caribbean ","High income",385640,10010,38.5254745254745,NA,73.554,27261.2144822129,2020-04-08 01:14:29
"138","Bahamas","BHS",2020-03-22,4,0,0,5,4,15,0,0,NA,NA,"Latin America & Caribbean ","High income",385640,10010,38.5254745254745,NA,73.554,27261.2144822129,2020-04-08 01:14:29
"139","Bahamas","BHS",2020-03-23,4,0,0,5,4,15,0,0,NA,NA,"Latin America & Caribbean ","High income",385640,10010,38.5254745254745,NA,73.554,27261.2144822129,2020-04-08 01:14:29
"140","Bahamas","BHS",2020-03-24,5,0,1,5,4,15,0,0,NA,NA,"Latin America & Caribbean ","High income",385640,10010,38.5254745254745,NA,73.554,27261.2144822129,2020-04-08 01:14:29
"141","Bahamas","BHS",2020-03-25,5,0,1,5,4,15,0,0,NA,NA,"Latin America & Caribbean ","High income",385640,10010,38.5254745254745,NA,73.554,27261.2144822129,2020-04-08 01:14:29
"142","Bahamas","BHS",2020-03-26,9,0,1,5,4,15,0,0,NA,NA,"Latin America & Caribbean ","High income",385640,10010,38.5254745254745,NA,73.554,27261.2144822129,2020-04-08 01:14:29
"143","Bahamas","BHS",2020-03-27,10,0,1,5,4,15,0,0,NA,NA,"Latin America & Caribbean ","High income",385640,10010,38.5254745254745,NA,73.554,27261.2144822129,2020-04-08 01:14:29
"144","Bahamas","BHS",2020-03-28,10,0,1,5,4,15,0,0,NA,NA,"Latin America & Caribbean ","High income",385640,10010,38.5254745254745,NA,73.554,27261.2144822129,2020-04-08 01:14:29
"145","Bahamas","BHS",2020-03-29,11,0,1,5,4,15,0,0,NA,NA,"Latin America & Caribbean ","High income",385640,10010,38.5254745254745,NA,73.554,27261.2144822129,2020-04-08 01:14:29
"146","Bahamas","BHS",2020-03-30,14,0,1,5,4,15,0,0,NA,NA,"Latin America & Caribbean ","High income",385640,10010,38.5254745254745,NA,73.554,27261.2144822129,2020-04-08 01:14:29
"147","Bahamas","BHS",2020-03-31,14,0,1,5,4,15,0,0,NA,NA,"Latin America & Caribbean ","High income",385640,10010,38.5254745254745,NA,73.554,27261.2144822129,2020-04-08 01:14:29
"148","Bahamas","BHS",2020-04-01,21,1,1,5,4,15,0,0,NA,NA,"Latin America & Caribbean ","High income",385640,10010,38.5254745254745,NA,73.554,27261.2144822129,2020-04-08 01:14:29
"149","Bahamas","BHS",2020-04-02,24,1,1,5,4,15,0,0,NA,NA,"Latin America & Caribbean ","High income",385640,10010,38.5254745254745,NA,73.554,27261.2144822129,2020-04-08 01:14:29
"150","Bahamas","BHS",2020-04-03,24,1,1,5,4,15,0,0,NA,NA,"Latin America & Caribbean ","High income",385640,10010,38.5254745254745,NA,73.554,27261.2144822129,2020-04-08 01:14:29
"151","Bahamas","BHS",2020-04-04,28,4,0,5,4,15,0,0,NA,NA,"Latin America & Caribbean ","High income",385640,10010,38.5254745254745,NA,73.554,27261.2144822129,2020-04-08 01:14:29
"152","Bahamas","BHS",2020-04-05,28,4,0,5,4,15,0,0,NA,NA,"Latin America & Caribbean ","High income",385640,10010,38.5254745254745,NA,73.554,27261.2144822129,2020-04-08 01:14:29
"153","Bahamas","BHS",2020-04-06,29,5,4,5,4,15,0,0,NA,NA,"Latin America & Caribbean ","High income",385640,10010,38.5254745254745,NA,73.554,27261.2144822129,2020-04-08 01:14:29
"154","Bahamas","BHS",2020-04-07,33,6,5,5,4,15,0,0,NA,NA,"Latin America & Caribbean ","High income",385640,10010,38.5254745254745,NA,73.554,27261.2144822129,2020-04-08 01:14:29
"155","Belize","BLZ",2020-01-22,0,0,0,0,0,0,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"156","Belize","BLZ",2020-01-23,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"157","Belize","BLZ",2020-01-24,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"158","Belize","BLZ",2020-01-25,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"159","Belize","BLZ",2020-01-26,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"160","Belize","BLZ",2020-01-27,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"161","Belize","BLZ",2020-01-28,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"162","Belize","BLZ",2020-01-29,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"163","Belize","BLZ",2020-01-30,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"164","Belize","BLZ",2020-01-31,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"165","Belize","BLZ",2020-02-01,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"166","Belize","BLZ",2020-02-02,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"167","Belize","BLZ",2020-02-03,0,0,0,0,0,1,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"168","Belize","BLZ",2020-02-04,0,0,0,0,0,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"169","Belize","BLZ",2020-02-05,0,0,0,0,0,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"170","Belize","BLZ",2020-02-06,0,0,0,0,0,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"171","Belize","BLZ",2020-02-07,0,0,0,0,0,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"172","Belize","BLZ",2020-02-08,0,0,0,0,1,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"173","Belize","BLZ",2020-02-09,0,0,0,0,1,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"174","Belize","BLZ",2020-02-10,0,0,0,0,1,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"175","Belize","BLZ",2020-02-11,0,0,0,0,1,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"176","Belize","BLZ",2020-02-12,0,0,0,0,1,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"177","Belize","BLZ",2020-02-13,0,0,0,0,1,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"178","Belize","BLZ",2020-02-14,0,0,0,0,1,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"179","Belize","BLZ",2020-02-15,0,0,0,0,1,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"180","Belize","BLZ",2020-02-16,0,0,0,0,1,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"181","Belize","BLZ",2020-02-17,0,0,0,0,1,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"182","Belize","BLZ",2020-02-18,0,0,0,0,1,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"183","Belize","BLZ",2020-02-19,0,0,0,0,1,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"184","Belize","BLZ",2020-02-20,0,0,0,0,1,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"185","Belize","BLZ",2020-02-21,0,0,0,0,1,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"186","Belize","BLZ",2020-02-22,0,0,0,0,1,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"187","Belize","BLZ",2020-02-23,0,0,0,0,1,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"188","Belize","BLZ",2020-02-24,0,0,0,0,1,2,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"189","Belize","BLZ",2020-02-25,0,0,0,0,1,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"190","Belize","BLZ",2020-02-26,0,0,0,0,1,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"191","Belize","BLZ",2020-02-27,0,0,0,0,1,3,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"192","Belize","BLZ",2020-02-28,0,0,0,0,1,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"193","Belize","BLZ",2020-02-29,0,0,0,0,1,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"194","Belize","BLZ",2020-03-01,0,0,0,0,1,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"195","Belize","BLZ",2020-03-02,0,0,0,0,1,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"196","Belize","BLZ",2020-03-03,0,0,0,0,1,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"197","Belize","BLZ",2020-03-04,0,0,0,0,1,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"198","Belize","BLZ",2020-03-05,0,0,0,0,1,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"199","Belize","BLZ",2020-03-06,0,0,0,0,1,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"200","Belize","BLZ",2020-03-07,0,0,0,0,1,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"201","Belize","BLZ",2020-03-08,0,0,0,0,1,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"202","Belize","BLZ",2020-03-09,0,0,0,0,1,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"203","Belize","BLZ",2020-03-10,0,0,0,0,1,4,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"204","Belize","BLZ",2020-03-11,0,0,0,0,1,7,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"205","Belize","BLZ",2020-03-12,0,0,0,0,1,7,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"206","Belize","BLZ",2020-03-13,0,0,0,0,1,8,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"207","Belize","BLZ",2020-03-14,0,0,0,0,1,9,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"208","Belize","BLZ",2020-03-15,0,0,0,0,2,12,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"209","Belize","BLZ",2020-03-16,0,0,0,2,4,12,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"210","Belize","BLZ",2020-03-17,0,0,0,2,4,12,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"211","Belize","BLZ",2020-03-18,0,0,0,2,4,12,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"212","Belize","BLZ",2020-03-19,0,0,0,2,4,12,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"213","Belize","BLZ",2020-03-20,0,0,0,3,4,12,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"214","Belize","BLZ",2020-03-21,0,0,0,3,5,12,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"215","Belize","BLZ",2020-03-22,0,0,0,3,5,12,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"216","Belize","BLZ",2020-03-23,1,0,0,3,6,12,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"217","Belize","BLZ",2020-03-24,1,0,0,3,6,12,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"218","Belize","BLZ",2020-03-25,2,0,0,3,6,12,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"219","Belize","BLZ",2020-03-26,2,0,0,3,6,12,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"220","Belize","BLZ",2020-03-27,2,0,0,3,6,12,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"221","Belize","BLZ",2020-03-28,2,0,0,3,6,12,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"222","Belize","BLZ",2020-03-29,2,0,0,3,6,12,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"223","Belize","BLZ",2020-03-30,3,0,0,3,6,12,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"224","Belize","BLZ",2020-03-31,3,0,0,3,6,12,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"225","Belize","BLZ",2020-04-01,3,0,0,3,6,12,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"226","Belize","BLZ",2020-04-02,3,0,0,3,6,12,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"227","Belize","BLZ",2020-04-03,4,0,0,3,6,12,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"228","Belize","BLZ",2020-04-04,4,0,0,3,6,12,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"229","Belize","BLZ",2020-04-05,5,0,0,3,6,12,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"230","Belize","BLZ",2020-04-06,7,1,0,3,6,12,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"231","Belize","BLZ",2020-04-07,7,1,0,3,6,12,0,0,NA,NA,"Latin America & Caribbean ","Upper middle income",383071,22810,16.7939938623411,NA,74.365,4248.99905543377,2020-04-08 01:14:29
"232","Barbados","BRB",2020-01-22,0,0,0,0,0,2,0,0,NA,NA,"Latin America & Caribbean ","High income",286641,430,666.606976744186,NA,78.981,16018.0411266686,2020-04-08 01:14:29
"233","Barbados","BRB",2020-01-23,0,0,0,0,0,2,0,0,NA,NA,"Latin America & Caribbean ","High income",286641,430,666.606976744186,NA,78.981,16018.0411266686,2020-04-08 01:14:29
"234","Barbados","BRB",2020-01-24,0,0,0,0,0,2,0,0,NA,NA,"Latin America & Caribbean ","High income",286641,430,666.606976744186,NA,78.981,16018.0411266686,2020-04-08 01:14:29
"235","Barbados","BRB",2020-01-25,0,0,0,0,0,2,0,0,NA,NA,"Latin America & Caribbean ","High income",286641,430,666.606976744186,NA,78.981,16018.0411266686,2020-04-08 01:14:29
"236","Barbados","BRB",2020-01-26,0,0,0,0,0,2,0,0,NA,NA,"Latin America & Caribbean ","High income",286641,430,666.606976744186,NA,78.981,16018.0411266686,2020-04-08 01:14:29
"237","Barbados","BRB",2020-01-27,0,0,0,0,0,3,0,0,NA,NA,"Latin America & Caribbean ","High income",286641,430,666.606976744186,NA,78.981,16018.0411266686,2020-04-08 01:14:29
"238","Barbados","BRB",2020-01-28,0,0,0,0,0,3,0,0,NA,NA,"Latin America & Caribbean ","High income",286641,430,666.606976744186,NA,78.981,16018.0411266686,2020-04-08 01:14:29
"239","Barbados","BRB",2020-01-29,0,0,0,0,0,3,0,0,NA,NA,"Latin America & Caribbean ","High income",286641,430,666.606976744186,NA,78.981,16018.0411266686,2020-04-08 01:14:29
"240","Barbados","BRB",2020-01-30,0,0,0,0,0,3,0,0,NA,NA,"Latin America & Caribbean ","High income",286641,430,666.606976744186,NA,78.981,16018.0411266686,2020-04-08 01:14:29
"241","Barbados","BRB",2020-01-31,0,0,0,0,0,3,0,0,NA,NA,"Latin America & Caribbean ","High income",286641,430,666.606976744186,NA,78.981,16018.0411266686,2020-04-08 01:14:29
"242","Barbados","BRB",2020-02-01,0,0,0,0,0,3,0,0,NA,NA,"Latin America & Caribbean ","High income",286641,430,666.606976744186,NA,78.981,16018.0411266686,2020-04-08 01:14:29
"243","Barbados","BRB",2020-02-02,0,0,0,0,0,3,0,0,NA,NA,"Latin America & Caribbean ","High income",286641,430,666.606976744186,NA,78.981,16018.0411266686,2020-04-08 01:14:29
"244","Barbados","BRB",2020-02-03,0,0,0,0,0,3,0,0,NA,NA,"Latin America & Caribbean ","High income",286641,430,666.606976744186,NA,78.981,16018.0411266686,2020-04-08 01:14:29
"245","Barbados","BRB",2020-02-04,0,0,0,0,0,4,0,0,NA,NA,"Latin America & Caribbean ","High income",286641,430,666.606976744186,NA,78.981,16018.0411266686,2020-04-08 01:14:29
"246","Barbados","BRB",2020-02-05,0,0,0,0,1,6,0,0,NA,NA,"Latin America & Caribbean ","High income",286641,430,666.606976744186,NA,78.981,16018.0411266686,2020-04-08 01:14:29
"247","Barbados","BRB",2020-02-06,0,0,0,0,1,6,0,0,NA,NA,"Latin America & Caribbean ","High income",286641,430,666.606976744186,NA,78.981,16018.0411266686,2020-04-08 01:14:29
"248","Barbados","BRB",2020-02-07,0,0,0,0,1,6,0,0,NA,NA,"Latin America & Caribbean ","High income",286641,430,666.606976744186,NA,78.981,16018.0411266686,2020-04-08 01:14:29
"249","Barbados","BRB",2020-02-08,0,0,0,0,1,6,0,0,NA,NA,"Latin America & Caribbean ","High income",286641,430,666.606976744186,NA,78.981,16018.0411266686,2020-04-08 01:14:29
